SearchTerm,author_id,date,favorites,formatted_date,geo,hashtags,id,mentions,permalink,retweets,text,urls,username
Bosch,136006706,11/16/2019,0,Sat Nov 16 16:33:42 +0000 2019,,# #,1.19582E+18,,https://twitter.com/gasparmovil/status/1195817241578749952,0,# todocomunica # interpretaciones https://twitter.com/psilva69/status/1195472919960473601 ,https://twitter.com/psilva69/status/1195472919960473601,
Bosch,7.51305E+17,11/16/2019,0,Sat Nov 16 16:33:17 +0000 2019,,,1.19582E+18,,https://twitter.com/spot2tall/status/1195817135844593664,0,"Je zet het hiermee op de agenda, dat bereik je ermee. En dat is hun goed recht. Schelden tijdens de optocht heb ik voornamelijk van pro-pieters gezien en de meeste mensen leken dat ok te vinden, dus ik denk niet dat dit het grote probleem is.",,
Bosch,222835639,11/16/2019,0,Sat Nov 16 16:32:32 +0000 2019,,# #,1.19582E+18,,https://twitter.com/ECECBMO1957/status/1195816950280151040,0,A mi... # FAQSsTV3 # FAQSbewaterTV3,,
Bosch,1.184E+18,11/16/2019,0,Sat Nov 16 16:32:14 +0000 2019,,# #,1.19582E+18,,https://twitter.com/BoschTorras/status/1195816873306267650,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:45 +0000 2019,,,1.19582E+18,@,https://twitter.com/IAmTheBoschMan/status/1195816753722466311,0,"The Big Red Machine, Kane meets the Purple Best Wishes Shirt Guy! @ glennjacobstn https://ift.tt/2XssMwI pic.twitter.com/RI60Xhb4f8",https://ift.tt/2XssMwI,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:44 +0000 2019,,,1.19582E+18,@rhynoterrygerin,https://twitter.com/IAmTheBoschMan/status/1195816746684469248,0,The Man Beast @rhynoterrygerin https://ift.tt/2NSt9x7 pic.twitter.com/okgi7YSR2Q,https://ift.tt/2NSt9x7,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:42 +0000 2019,,,1.19582E+18,@kingcorino,https://twitter.com/IAmTheBoschMan/status/1195816739008856065,0,The King of Old School @kingcorino https://ift.tt/33TsYYj pic.twitter.com/3mWgHlB01B,https://ift.tt/33TsYYj,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:40 +0000 2019,,,1.19582E+18,@,https://twitter.com/IAmTheBoschMan/status/1195816732373454850,0,Impact Knockout @ jordynnegrace https://ift.tt/2KnSnS7 pic.twitter.com/4cN7757tMj,https://ift.tt/2KnSnS7,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:39 +0000 2019,,,1.19582E+18,@,https://twitter.com/IAmTheBoschMan/status/1195816724739842049,0,Interview Queen @ aliciaatout https://ift.tt/3530cV4 pic.twitter.com/fyn7TXMHzt,https://ift.tt/3530cV4,
Bosch,55453387,11/16/2019,0,Sat Nov 16 16:31:37 +0000 2019,,,1.19582E+18,@peoplestramp,https://twitter.com/IAmTheBoschMan/status/1195816718066692102,0,Always great catching up with @peoplestramp https://ift.tt/37dJtjK pic.twitter.com/dBr0QAWMZi,https://ift.tt/37dJtjK,
Bosch,2789126938,11/16/2019,1,Sat Nov 16 16:31:18 +0000 2019,,#,1.19582E+18,,https://twitter.com/jbosch14/status/1195816638676897792,0,Hauria estat correcte una encaixada de mans. Labraada em sembla obscena. # FAQSbewaterTV3,,
Bosch,507773192,11/16/2019,0,Sat Nov 16 16:30:56 +0000 2019,,,1.19582E+18,,https://twitter.com/BoschOrietta/status/1195816546964254720,0,Ricorda..  solo nel buio della notte che puoi vedere le stelle e quelle stelle ti ricondurranno a casa. Quindi non avere paura di commettere degli errori perch il pi delle volte le... https://www.facebook.com/permalink.php?story_fbid=776355572825712&id=100013538288456 ,https://www.facebook.com/permalink.php?story_fbid=776355572825712&id=100013538288456,
Bosch,2875638579,11/16/2019,0,Sat Nov 16 16:30:37 +0000 2019,,,1.19582E+18,,https://twitter.com/RosaRosambosch/status/1195816467918393354,0,El ms probable.,,
Bosch,9.1476E+17,11/16/2019,0,Sat Nov 16 16:29:59 +0000 2019,,,1.19582E+18,,https://twitter.com/pallares1948/status/1195816307188482048,0,Si,,
Bosch,1.13874E+18,11/16/2019,0,Sat Nov 16 16:29:39 +0000 2019,,,1.19582E+18,,https://twitter.com/CarlBosch4/status/1195816224581652482,0,"""Cultura del permissivismo"" credo sia un termine ostico per la > parte dei leghisti. Veniamo alle cose importanti: i) candidata borgonzoni altamente qualificata a ricoprire la carica di presidente di regione ii) contenuti proposta leghista di altissimo livello",,
Bosch,2555279400,11/16/2019,0,Sat Nov 16 16:29:34 +0000 2019,,,1.19582E+18,,https://twitter.com/boschrene70/status/1195816203043966976,0,Neem een voorbeeld zoals de Rolstoelpiet waarom.... ongeluk zit in een klein hoekje. Whoop Whoop Whoop . pic.twitter.com/svNMpbYHaZ,,
Bosch,507773192,11/16/2019,0,Sat Nov 16 16:29:34 +0000 2019,,,1.19582E+18,,https://twitter.com/BoschOrietta/status/1195816202926510085,0,"Sognate e mirate sempre pi in alto di quello che ritenete alla vostra portata. Non cercate solo di superare i vostri contemporanei o i vostri predecessori.. Cercate, piuttosto, di superare... https://www.facebook.com/permalink.php?story_fbid=776354856159117&id=100013538288456 ",https://www.facebook.com/permalink.php?story_fbid=776354856159117&id=100013538288456,
Bosch,396082653,11/16/2019,0,Sat Nov 16 16:27:58 +0000 2019,,,1.19582E+18,,https://twitter.com/MarcelinoLara17/status/1195815799568699392,0,Ms carreteras ms presas ms carreteras ms zonas francas ms ms hospitales ms telefricos ms turismo ms computadoras ms estancias infantiles ms telefricos ms Nueva Barquita ms Ciudad Juan Bosch ms reservorios de agua ms canales de riego y menos habla lindo,,
Bosch,176135805,11/16/2019,0,Sat Nov 16 16:27:26 +0000 2019,,,1.19582E+18,,https://twitter.com/manuelbosch/status/1195815665837518848,0,SUSPENDIDO EL CONCIERTO PREVISTO PARA EL MARTES DE WILD ADRIATIC EN ANVIL La banda norteamericana Wild Adriatic se ha visto obligada a suspender los prximos conciertos de la gira europea que estaba empezando a... https://www.facebook.com/manolo.bosch/posts/2468123166558187 ,https://www.facebook.com/manolo.bosch/posts/2468123166558187,
Bosch,376439078,11/16/2019,0,Sat Nov 16 16:27:26 +0000 2019,,,1.19582E+18,,https://twitter.com/minx_101/status/1195815664101015553,0,Ai kyk net die oulike gesiggies https://www.facebook.com/100000108857493/posts/3194132700600327/ ,https://www.facebook.com/100000108857493/posts/3194132700600327/,
Bosch,1.05752E+18,11/16/2019,0,Sat Nov 16 16:27:21 +0000 2019,,,1.19582E+18,,https://twitter.com/openfs001/status/1195815644668841984,0,"Sensirion TempOut -5.40, HumidOut 89.24, TempIn 7.53, HumidIn 89.49, BOSCH TempIn -142.28, HumidIn 68.19, Presssure 734.03, CO2 234.8",,
Bosch,1689191,11/16/2019,0,Sat Nov 16 16:27:13 +0000 2019,,,1.19582E+18,,https://twitter.com/Jojanneke/status/1195815612821463040,0,Ik vind het rot voor je.,,
Bosch,8.1088E+17,11/16/2019,0,Sat Nov 16 16:27:08 +0000 2019,,# #,1.19582E+18,,https://twitter.com/dolorsgirona8/status/1195815590725922818,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,1202468846,11/16/2019,0,Sat Nov 16 16:26:52 +0000 2019,,# #,1.19582E+18,,https://twitter.com/manelboscharago/status/1195815523734499328,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,944483328,11/16/2019,1,Sat Nov 16 16:26:35 +0000 2019,,,1.19582E+18,,https://twitter.com/EdJorgePrats/status/1195815450673852419,1,El Caribe est entre los lugares de la tierra que han sido destinados por su posicin geogrfica y su naturaleza privilegiada para ser fronteras de dos o ms imperios. Ese destino lo ha hecho objeto de la codicia de los poderes ms grandes de Occidente. Juan Bosch https://twitter.com/marcorubio/status/1195441121691865088 pic.twitter.com/7johLqZiti,https://twitter.com/marcorubio/status/1195441121691865088,
Bosch,1418150833,11/16/2019,11,Sat Nov 16 16:26:07 +0000 2019,,,1.19582E+18,,https://twitter.com/IngHarryBosch/status/1195815334474928128,9,"El Comunismo chileno, va a terminar destruyendo a Chile ... A menos que Chile, encarcele y juzge por todos los delitos cometidos a los comunistas chilenos ...pic.twitter.com/4zHIZ93xw3",,
Bosch,2875638579,11/16/2019,0,Sat Nov 16 16:26:02 +0000 2019,,# #,1.19582E+18,,https://twitter.com/RosaRosambosch/status/1195815313520185344,0,A mi NO # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,1202468846,11/16/2019,0,Sat Nov 16 16:26:01 +0000 2019,,# #,1.19582E+18,,https://twitter.com/manelboscharago/status/1195815307170000899,0,Jo voto per # FAQStalegnTV3 # FAQSbewaterTV3,,
Bosch,174782217,11/16/2019,0,Sat Nov 16 16:25:44 +0000 2019,,,1.19582E+18,,https://twitter.com/_CotiBosch_/status/1195815239461330945,0,Jjajasnajjajasjajsj,,
Bosch,1071915781,11/16/2019,0,Sat Nov 16 16:25:39 +0000 2019,,# #,1.19582E+18,,https://twitter.com/picdelabarca/status/1195815218326183937,0,Jo voto per # FAQStalegnTV3 # FAQSbewaterTV3,,
Bosch,1071915781,11/16/2019,0,Sat Nov 16 16:25:22 +0000 2019,,# #,1.19582E+18,,https://twitter.com/picdelabarca/status/1195815147190837248,0,A mi... # FAQSsTV3 # FAQSbewaterTV3,,
Bosch,173108435,11/16/2019,0,Sat Nov 16 16:25:20 +0000 2019,,,1.19582E+18,@,https://twitter.com/RonBosch25/status/1195815138227605506,0,@ rickwinkelman het stuur van cole custer zit er anders dan bij de andere coureurs.,,
Bosch,8.1088E+17,11/16/2019,0,Sat Nov 16 16:25:05 +0000 2019,,,1.19582E+18,,https://twitter.com/dolorsgirona8/status/1195815075698921473,0,Fax,,
Bosch,2217280057,11/16/2019,1,Sat Nov 16 16:24:43 +0000 2019,,,1.19581E+18,,https://twitter.com/lovemagic2525/status/1195814983344566272,0,()BOSCH KRCHER,,
Bosch,9.08373E+17,11/16/2019,0,Sat Nov 16 16:24:36 +0000 2019,,# #,1.19581E+18,,https://twitter.com/MontBo03/status/1195814953497825281,0,Jo voto per # FAQStalegnTV3 # FAQSbewaterTV3,,
Bosch,2789126938,11/16/2019,0,Sat Nov 16 16:24:36 +0000 2019,,# #,1.19581E+18,,https://twitter.com/jbosch14/status/1195814953090990083,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,2789126938,11/16/2019,0,Sat Nov 16 16:24:07 +0000 2019,,# #,1.19581E+18,,https://twitter.com/jbosch14/status/1195814832152420353,0,Jo voto per # FAQStalegnTV3 # FAQSbewaterTV3,,
Bosch,91741482,11/16/2019,0,Sat Nov 16 16:23:50 +0000 2019,,,1.19581E+18,@,https://twitter.com/NickBosch/status/1195814760178233356,0,@ MasterPutin Watch your only Kremlin always maintained unharmed through history even when something tiny touched Red Square,,
Bosch,4908639057,11/16/2019,0,Sat Nov 16 16:23:39 +0000 2019,,# #,1.19581E+18,,https://twitter.com/rosabosh/status/1195814715009773568,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,9.27292E+17,11/16/2019,0,Sat Nov 16 16:23:38 +0000 2019,,# #,1.19581E+18,,https://twitter.com/JoanBos10705268/status/1195814708986540032,0,Jo voto per # FAQStalegnTV3 # FAQSbewaterTV3,,
Bosch,9.13514E+17,11/16/2019,1,Sat Nov 16 16:23:25 +0000 2019,,# #,1.19581E+18,,https://twitter.com/anaboschc/status/1195814655672934400,1,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,318674281,11/16/2019,0,Sat Nov 16 16:23:24 +0000 2019,,,1.19581E+18,,https://twitter.com/BramBosch1/status/1195814652187435008,0,De column van Rob Hoogland was weer geweldig. Samen met Leon de Winter en Nausicaa Marbe de grote drie van het gezonde verstand wat mij betreft Mark.,,
Bosch,7.42331E+17,11/16/2019,0,Sat Nov 16 16:23:17 +0000 2019,,# #,1.19581E+18,,https://twitter.com/AlbertBosch4/status/1195814620524679174,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,9.46434E+17,11/16/2019,0,Sat Nov 16 16:23:09 +0000 2019,,# #,1.19581E+18,,https://twitter.com/FinaBosch1/status/1195814587305779201,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,1481749969,11/16/2019,0,Sat Nov 16 16:23:06 +0000 2019,,# #,1.19581E+18,,https://twitter.com/MontseAloyBosch/status/1195814574261489664,0,A mi..no. # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,371379047,11/16/2019,0,Sat Nov 16 16:23:05 +0000 2019,,# #,1.19581E+18,,https://twitter.com/toni_bosk/status/1195814571182821376,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,9.27292E+17,11/16/2019,0,Sat Nov 16 16:22:54 +0000 2019,,# #,1.19581E+18,,https://twitter.com/JoanBos10705268/status/1195814523946582016,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,9.08373E+17,11/16/2019,0,Sat Nov 16 16:22:41 +0000 2019,,# #,1.19581E+18,,https://twitter.com/MontBo03/status/1195814470574063616,0,A mi... # FAQSnoTV3 # FAQSbewaterTV3,,
Bosch,507773192,11/16/2019,0,Sat Nov 16 16:22:23 +0000 2019,,,1.19581E+18,,https://twitter.com/BoschOrietta/status/1195814395105939458,0,"Quando decidi di voltare pagina ma quella successiva si incolla alla precedente, non arrenderti : strappale entrambe e inizia un nuovo capitolo. FAI COME ME...Cercare le risposte  meglio che... https://www.facebook.com/permalink.php?story_fbid=776350666159536&id=100013538288456 ",https://www.facebook.com/permalink.php?story_fbid=776350666159536&id=100013538288456,
Bosch,3125283486,11/16/2019,1,Sat Nov 16 16:22:13 +0000 2019,,,1.19581E+18,,https://twitter.com/alxellt0308/status/1195814351032246272,0,well u have good taste in women,,
Bosch,1202071320,11/16/2019,0,Sat Nov 16 16:22:09 +0000 2019,,,1.19581E+18,,https://twitter.com/MonchiBosch/status/1195814335559413760,0,Qu Dios te cuide,,
Bosch,219587564,11/16/2019,0,Sat Nov 16 16:21:54 +0000 2019,,# # #,1.19581E+18,,https://twitter.com/Fum23_uw_crew/status/1195814273055772672,0,ZIN   Hilty & Bosch      # ANN0 # hiltyandbosch # ZINpic.twitter.com/0Kd7DZCZ6g,,
Bosch,105195367,11/16/2019,0,Sat Nov 16 16:21:46 +0000 2019,,,1.19581E+18,@,https://twitter.com/sorenlundgaard/status/1195814241250562048,0,"@ jeskeets Why the hell didn't you pick either Love or Bosch, with the last pick?",,
Bosch,159670697,11/16/2019,1,Sat Nov 16 16:21:34 +0000 2019,,,1.19581E+18,,https://twitter.com/deeppatte/status/1195814189106749440,0,w BOSCH,,
Bosch,322025160,11/16/2019,0,Sat Nov 16 16:21:18 +0000 2019,,,1.19581E+18,@,https://twitter.com/nsvdbosch/status/1195814120920141824,0,Zorgen voor een goede verkeersdoorstroming. Dat kan alleen maar een @ dynniq collega zijn...https://twitter.com/StadNijkerk/status/1195627411586596864 ,https://twitter.com/StadNijkerk/status/1195627411586596864,
Bosch,84779283,11/16/2019,0,Sat Nov 16 16:20:59 +0000 2019,,,1.19581E+18,,https://twitter.com/JanWals/status/1195814040758620165,0,"Bosch Car Service Jan Wals maak gebruik van Bosch Auto Parts, hoogwaardige onderdelen voor uw auto. Auto-onderdelen van Bosch overtuigen u door kwaliteit, betrouwbaarheid en innovatieve technologie. (geluid aanzetten voor het mooiste effect . pic.twitter.com/1vjA6tMx8q",,
Bosch,9.0584E+17,11/16/2019,1,Sat Nov 16 16:20:46 +0000 2019,,,1.19581E+18,,https://twitter.com/NGDAverk/status/1195813988912812034,0,"Thanks, Michael! Have a wonderful Saturday as well, my friend!pic.twitter.com/J1v2X3eLOI",,
Bosch,755785549,11/16/2019,0,Sat Nov 16 16:19:50 +0000 2019,,,1.19581E+18,,https://twitter.com/MiguelFdezBosch/status/1195813751624097792,0,Argumento definitivo para los defensores de la privatizacin de la sanidad.https://twitter.com/mumermao/status/1195760770522517504 ,https://twitter.com/mumermao/status/1195760770522517504,
Bosch,231913595,11/16/2019,0,Sat Nov 16 16:19:19 +0000 2019,,,1.19581E+18,,https://twitter.com/petxsseblanche/status/1195813621948985346,0,c toi,,
Bosch,8.87781E+17,11/16/2019,0,Sat Nov 16 16:18:54 +0000 2019,,,1.19581E+18,@,https://twitter.com/Aude_Bosch/status/1195813517946961920,1,@ petxsseblanche c une star,,
Bosch,780196093,11/16/2019,0,Sat Nov 16 16:18:41 +0000 2019,,#,1.19581E+18,,https://twitter.com/BeBozEs/status/1195813462804434944,0,"Sinterklaasintocht Den Bosch en dan door , meteen even kados scoren ad cicero, # landelijkatelierweekend en dubbelexpo met Stijn Molenkamp, loop even binnen :-) https://www.facebook.com/100000915641271/posts/3442330022474152/ ",https://www.facebook.com/100000915641271/posts/3442330022474152/,
Bosch,1.13827E+18,11/16/2019,3,Sat Nov 16 16:18:35 +0000 2019,,,1.19581E+18,,https://twitter.com/snarkgrapefruit/status/1195813437424709632,0,Yasssssspic.twitter.com/9EdwDB8P0x,,
Bosch,2671404965,11/16/2019,0,Sat Nov 16 16:17:38 +0000 2019,,# # # # #,1.19581E+18,@,https://twitter.com/Bosch_Andreu/status/1195813198508765184,0,"Malgrat l'amenaa de suspensi del # Correfoc (alcalde dixit...), les forces del mal s'han apoderat dels carrers de # Tei! # correfocteia de # FestaMajor2019 @ ajTeia. Grcies # dimonisteia grans i petits! Els carrers seran sempre vostres...!!!pic.twitter.com/fjy7iQ3ivI",,
Bosch,1.01561E+18,11/16/2019,2,Sat Nov 16 16:17:31 +0000 2019,,,1.19581E+18,,https://twitter.com/CryptMidwest/status/1195813169316421635,1,On a side note .... Go Chiefspic.twitter.com/IjgVxxV8Gp,,
Bosch,1.13627E+18,11/16/2019,0,Sat Nov 16 16:16:43 +0000 2019,,# # # # # # #,1.19581E+18,,https://twitter.com/aharon_white/status/1195812970347089920,0,Because these two needed to get some alone time on the # milleniumfalcon # love # givechewiethenightoff # han # leia # spacesexisimpossible # scientistpic.twitter.com/QZ1HpBkp18,,
Bosch,565684276,11/16/2019,0,Sat Nov 16 16:16:26 +0000 2019,,,1.19581E+18,,https://twitter.com/Marisa49088594/status/1195812895629697024,1,"1/ Judge Joaquim Bosch: ""Out of the 50 last Franco ministers, nearly half of them continued in political positions in democracy; the other half went to the country's large companies' upper echelons, with millionaire wages. Over 40% of the ministers in democracy have used ... https://twitter.com/JoaquimBoschGra/status/1195658318473244672 ",https://twitter.com/JoaquimBoschGra/status/1195658318473244672,
Bosch,91741482,11/16/2019,0,Sat Nov 16 16:16:08 +0000 2019,,,1.19581E+18,@,https://twitter.com/NickBosch/status/1195812822447509504,0,@ LaMoleKGB Your only Kremlin always maintained unharmed through history even when a tiny intruding plane touched Red Square,,
Bosch,159670697,11/16/2019,2,Sat Nov 16 16:15:39 +0000 2019,,,1.19581E+18,,https://twitter.com/deeppatte/status/1195812699415777280,0,BOSCH,,
Bosch,7.51828E+17,11/16/2019,0,Sat Nov 16 16:15:00 +0000 2019,,,1.19581E+18,,https://twitter.com/anais_bosch/status/1195812535590674433,0,Black Fridayhttp://wp.me/p8lxMH-6W,http://wp.me/p8lxMH-6W,
